depth,combo,cells,extinct
5,coin|etype|cb|dq|vq,3237,False
5,coin|etype|cb|dq|rq,3079,False
5,coin|etype|cb|dq|kq,3251,False
5,coin|etype|cb|dq|uq,3302,False
5,coin|etype|cb|dq|yd_arch,2766,False
5,coin|etype|cb|dq|ob55,2845,False
5,coin|etype|cb|dq|dtype,2192,False
5,coin|etype|cb|dq|lean,2405,False
5,coin|etype|cb|dq|scen_state,2331,False
5,coin|etype|cb|dq|scen_failed,2398,False
5,coin|etype|cb|sq|vq,3200,False
5,coin|etype|cb|sq|rq,3537,False
5,coin|etype|cb|sq|kq,3455,False
5,coin|etype|cb|sq|uq,3572,False
5,coin|etype|cb|sq|yd_arch,2990,False
5,coin|etype|cb|sq|ob55,3169,False
5,coin|etype|cb|sq|dtype,2371,False
5,coin|etype|cb|sq|lean,2635,False
5,coin|etype|cb|sq|scen_state,2408,False
5,coin|etype|cb|sq|scen_failed,2625,False
5,coin|etype|cb|vq|rq,3416,False
5,coin|etype|cb|vq|kq,3566,False
5,coin|etype|cb|vq|uq,3631,False
5,coin|etype|cb|vq|yd_arch,3092,False
5,coin|etype|cb|vq|ob55,3184,False
5,coin|etype|cb|vq|dtype,2409,False
5,coin|etype|cb|vq|lean,2678,False
5,coin|etype|cb|vq|scen_state,2473,False
5,coin|etype|cb|vq|scen_failed,2657,False
5,coin|etype|cb|rq|kq,3790,False
5,coin|etype|cb|rq|uq,3949,False
5,coin|etype|cb|rq|yd_arch,3262,False
5,coin|etype|cb|rq|ob55,3372,False
5,coin|etype|cb|rq|dtype,2553,False
5,coin|etype|cb|rq|lean,2843,False
5,coin|etype|cb|rq|scen_state,2753,False
5,coin|etype|cb|rq|scen_failed,2857,False
5,coin|etype|cb|kq|uq,4025,False
5,coin|etype|cb|kq|yd_arch,3449,False
5,coin|etype|cb|kq|ob55,3547,False
5,coin|etype|cb|kq|dtype,2679,False
5,coin|etype|cb|kq|lean,2963,False
5,coin|etype|cb|kq|scen_state,2783,False
5,coin|etype|cb|kq|scen_failed,2924,False
5,coin|etype|cb|uq|yd_arch,3491,False
5,coin|etype|cb|uq|ob55,3538,False
5,coin|etype|cb|uq|dtype,2751,False
5,coin|etype|cb|uq|lean,3058,False
5,coin|etype|cb|uq|scen_state,2869,False
5,coin|etype|cb|uq|scen_failed,3034,False
5,coin|etype|cb|yd_arch|ob55,2808,False
5,coin|etype|cb|yd_arch|dtype,2245,False
5,coin|etype|cb|yd_arch|lean,2575,False
5,coin|etype|cb|yd_arch|scen_state,2574,False
5,coin|etype|cb|yd_arch|scen_failed,2524,False
5,coin|etype|cb|ob55|dtype,2141,False
5,coin|etype|cb|ob55|lean,2465,False
5,coin|etype|cb|ob55|scen_state,2463,False
5,coin|etype|cb|ob55|scen_failed,2403,False
5,coin|etype|cb|dtype|lean,1369,False
5,coin|etype|cb|dtype|scen_state,1626,False
5,coin|etype|cb|dtype|scen_failed,1296,False
5,coin|etype|cb|lean|scen_state,1878,False
5,coin|etype|cb|lean|scen_failed,1667,False
5,coin|etype|cb|scen_state|scen_failed,1848,False
5,coin|etype|wq|session|wknd,3740,False
5,coin|etype|wq|session|hayden,4318,False
5,coin|etype|wq|session|hayden_btc,4341,False
5,coin|etype|wq|session|btc_pi,3090,False
5,coin|etype|wq|session|origin,3283,False
5,coin|etype|wq|session|tn,4122,False
5,coin|etype|wq|session|dq,3868,False
5,coin|etype|wq|session|sq,4052,False
5,coin|etype|wq|session|vq,4331,False
5,coin|etype|wq|session|rq,4115,False
5,coin|etype|wq|session|kq,4768,False
5,coin|etype|wq|session|uq,4842,False
5,coin|etype|wq|session|yd_arch,4450,False
5,coin|etype|wq|session|ob55,4199,False
5,coin|etype|wq|session|dtype,3917,False
5,coin|etype|wq|session|lean,3882,False
5,coin|etype|wq|session|scen_state,3508,False
5,coin|etype|wq|session|scen_failed,3894,False
5,coin|etype|wq|wknd|hayden,2726,False
5,coin|etype|wq|wknd|hayden_btc,2740,False
5,coin|etype|wq|wknd|btc_pi,1588,False
5,coin|etype|wq|wknd|origin,2954,False
5,coin|etype|wq|wknd|tn,2661,False
5,coin|etype|wq|wknd|dq,2566,False
5,coin|etype|wq|wknd|sq,2938,False
5,coin|etype|wq|wknd|vq,2965,False
5,coin|etype|wq|wknd|rq,3181,False
5,coin|etype|wq|wknd|kq,3313,False
5,coin|etype|wq|wknd|uq,3497,False
5,coin|etype|wq|wknd|yd_arch,2746,False
5,coin|etype|wq|wknd|ob55,2953,False
5,coin|etype|wq|wknd|dtype,1974,False
5,coin|etype|wq|wknd|lean,2349,False
5,coin|etype|wq|wknd|scen_state,2477,False
5,coin|etype|wq|wknd|scen_failed,2284,False
5,coin|etype|wq|hayden|hayden_btc,2589,False
5,coin|etype|wq|hayden|btc_pi,2121,False
5,coin|etype|wq|hayden|origin,3322,False
5,coin|etype|wq|hayden|tn,3308,False
5,coin|etype|wq|hayden|dq,3163,False
5,coin|etype|wq|hayden|sq,3513,False
5,coin|etype|wq|hayden|vq,3557,False
5,coin|etype|wq|hayden|rq,3849,False
5,coin|etype|wq|hayden|kq,4059,False
5,coin|etype|wq|hayden|uq,4097,False
5,coin|etype|wq|hayden|yd_arch,3296,False
5,coin|etype|wq|hayden|ob55,3385,False
5,coin|etype|wq|hayden|dtype,2850,False
5,coin|etype|wq|hayden|lean,3096,False
5,coin|etype|wq|hayden|scen_state,2766,False
5,coin|etype|wq|hayden|scen_failed,3044,False
5,coin|etype|wq|hayden_btc|btc_pi,2130,False
5,coin|etype|wq|hayden_btc|origin,3309,False
5,coin|etype|wq|hayden_btc|tn,3349,False
5,coin|etype|wq|hayden_btc|dq,3180,False
5,coin|etype|wq|hayden_btc|sq,3527,False
5,coin|etype|wq|hayden_btc|vq,3576,False
5,coin|etype|wq|hayden_btc|rq,3906,False
5,coin|etype|wq|hayden_btc|kq,4132,False
5,coin|etype|wq|hayden_btc|uq,4195,False
5,coin|etype|wq|hayden_btc|yd_arch,3325,False
5,coin|etype|wq|hayden_btc|ob55,3378,False
5,coin|etype|wq|hayden_btc|dtype,2855,False
5,coin|etype|wq|hayden_btc|lean,3139,False
5,coin|etype|wq|hayden_btc|scen_state,2797,False
5,coin|etype|wq|hayden_btc|scen_failed,3097,False
5,coin|etype|wq|btc_pi|origin,2704,False
5,coin|etype|wq|btc_pi|tn,2015,False
5,coin|etype|wq|btc_pi|dq,2005,False
5,coin|etype|wq|btc_pi|sq,2287,False
5,coin|etype|wq|btc_pi|vq,2252,False
5,coin|etype|wq|btc_pi|rq,2466,False
5,coin|etype|wq|btc_pi|kq,2589,False
5,coin|etype|wq|btc_pi|uq,2658,False
5,coin|etype|wq|btc_pi|yd_arch,2141,False
5,coin|etype|wq|btc_pi|ob55,2339,False
5,coin|etype|wq|btc_pi|dtype,1667,False
5,coin|etype|wq|btc_pi|lean,2061,False
5,coin|etype|wq|btc_pi|scen_state,2224,False
5,coin|etype|wq|btc_pi|scen_failed,1992,False
5,coin|etype|wq|origin|tn,2824,False
5,coin|etype|wq|origin|dq,2644,False
5,coin|etype|wq|origin|sq,2893,False
5,coin|etype|wq|origin|vq,2811,False
5,coin|etype|wq|origin|rq,3150,False
5,coin|etype|wq|origin|kq,3346,False
5,coin|etype|wq|origin|uq,3338,False
5,coin|etype|wq|origin|yd_arch,3272,False
5,coin|etype|wq|origin|ob55,3241,False
5,coin|etype|wq|origin|dtype,2963,False
5,coin|etype|wq|origin|lean,3062,False
5,coin|etype|wq|origin|scen_state,2828,False
5,coin|etype|wq|origin|scen_failed,3042,False
5,coin|etype|wq|tn|dq,3249,False
5,coin|etype|wq|tn|sq,3747,False
5,coin|etype|wq|tn|vq,3874,False
5,coin|etype|wq|tn|rq,3697,False
5,coin|etype|wq|tn|kq,4180,False
5,coin|etype|wq|tn|uq,4276,False
5,coin|etype|wq|tn|yd_arch,3482,False
5,coin|etype|wq|tn|ob55,3450,False
5,coin|etype|wq|tn|dtype,2742,False
5,coin|etype|wq|tn|lean,3070,False
5,coin|etype|wq|tn|scen_state,2834,False
5,coin|etype|wq|tn|scen_failed,2986,False
5,coin|etype|wq|dq|sq,3475,False
5,coin|etype|wq|dq|vq,3743,False
5,coin|etype|wq|dq|rq,3562,False
5,coin|etype|wq|dq|kq,3799,False
5,coin|etype|wq|dq|uq,3833,False
5,coin|etype|wq|dq|yd_arch,3258,False
5,coin|etype|wq|dq|ob55,3213,False
5,coin|etype|wq|dq|dtype,2707,False
5,coin|etype|wq|dq|lean,2859,False
5,coin|etype|wq|dq|scen_state,2561,False
5,coin|etype|wq|dq|scen_failed,2808,False
5,coin|etype|wq|sq|vq,3863,False
5,coin|etype|wq|sq|rq,4019,False
5,coin|etype|wq|sq|kq,4240,False
5,coin|etype|wq|sq|uq,4355,False
5,coin|etype|wq|sq|yd_arch,3689,False
5,coin|etype|wq|sq|ob55,3528,False
5,coin|etype|wq|sq|dtype,3095,False
5,coin|etype|wq|sq|lean,3106,False
5,coin|etype|wq|sq|scen_state,2703,False
5,coin|etype|wq|sq|scen_failed,3057,False
5,coin|etype|wq|vq|rq,3982,False
5,coin|etype|wq|vq|kq,4349,False
5,coin|etype|wq|vq|uq,4488,False
5,coin|etype|wq|vq|yd_arch,3782,False
5,coin|etype|wq|vq|ob55,3588,False
5,coin|etype|wq|vq|dtype,3115,False
5,coin|etype|wq|vq|lean,3161,False
5,coin|etype|wq|vq|scen_state,2772,False
5,coin|etype|wq|vq|scen_failed,3156,False
5,coin|etype|wq|rq|kq,4537,False
5,coin|etype|wq|rq|uq,4715,False
5,coin|etype|wq|rq|yd_arch,3975,False
5,coin|etype|wq|rq|ob55,3834,False
5,coin|etype|wq|rq|dtype,3319,False
5,coin|etype|wq|rq|lean,3420,False
5,coin|etype|wq|rq|scen_state,2996,False
5,coin|etype|wq|rq|scen_failed,3388,False
5,coin|etype|wq|kq|uq,4742,False
5,coin|etype|wq|kq|yd_arch,4178,False
5,coin|etype|wq|kq|ob55,3973,False
5,coin|etype|wq|kq|dtype,3457,False
5,coin|etype|wq|kq|lean,3563,False
5,coin|etype|wq|kq|scen_state,3114,False
5,coin|etype|wq|kq|scen_failed,3577,False
5,coin|etype|wq|uq|yd_arch,4312,False
5,coin|etype|wq|uq|ob55,4074,False
5,coin|etype|wq|uq|dtype,3649,False
5,coin|etype|wq|uq|lean,3658,False
5,coin|etype|wq|uq|scen_state,3179,False
5,coin|etype|wq|uq|scen_failed,3697,False
5,coin|etype|wq|yd_arch|ob55,3589,False
5,coin|etype|wq|yd_arch|dtype,2917,False
5,coin|etype|wq|yd_arch|lean,3147,False
5,coin|etype|wq|yd_arch|scen_state,2778,False
5,coin|etype|wq|yd_arch|scen_failed,3130,False
5,coin|etype|wq|ob55|dtype,2772,False
5,coin|etype|wq|ob55|lean,3076,False
5,coin|etype|wq|ob55|scen_state,2867,False
5,coin|etype|wq|ob55|scen_failed,2976,False
5,coin|etype|wq|dtype|lean,1789,False
5,coin|etype|wq|dtype|scen_state,1939,False
5,coin|etype|wq|dtype|scen_failed,1739,False
5,coin|etype|wq|lean|scen_state,1956,False
5,coin|etype|wq|lean|scen_failed,2106,False
5,coin|etype|wq|scen_state|scen_failed,2046,False
5,coin|etype|session|wknd|hayden,3953,False
5,coin|etype|session|wknd|hayden_btc,4000,False
5,coin|etype|session|wknd|btc_pi,2640,False
5,coin|etype|session|wknd|origin,3213,False
5,coin|etype|session|wknd|tn,3791,False
5,coin|etype|session|wknd|dq,3726,False
5,coin|etype|session|wknd|sq,3938,False
5,coin|etype|session|wknd|vq,4039,False
5,coin|etype|session|wknd|rq,4042,False
5,coin|etype|session|wknd|kq,4600,False
5,coin|etype|session|wknd|uq,4552,False
5,coin|etype|session|wknd|yd_arch,4045,False
5,coin|etype|session|wknd|ob55,3963,False
5,coin|etype|session|wknd|dtype,3236,False
5,coin|etype|session|wknd|lean,3630,False
5,coin|etype|session|wknd|scen_state,3444,False
5,coin|etype|session|wknd|scen_failed,3573,False
5,coin|etype|session|hayden|hayden_btc,3390,False
5,coin|etype|session|hayden|btc_pi,3275,False
5,coin|etype|session|hayden|origin,3239,False
5,coin|etype|session|hayden|tn,4296,False
5,coin|etype|session|hayden|dq,4003,False
5,coin|etype|session|hayden|sq,4258,False
5,coin|etype|session|hayden|vq,4477,False
5,coin|etype|session|hayden|rq,4295,False
5,coin|etype|session|hayden|kq,4971,False
5,coin|etype|session|hayden|uq,4941,False
5,coin|etype|session|hayden|yd_arch,4423,False
5,coin|etype|session|hayden|ob55,4736,False
5,coin|etype|session|hayden|dtype,3971,False
5,coin|etype|session|hayden|lean,3897,False
5,coin|etype|session|hayden|scen_state,3512,False
5,coin|etype|session|hayden|scen_failed,3867,False
5,coin|etype|session|hayden_btc|btc_pi,3321,False
5,coin|etype|session|hayden_btc|origin,3228,False
5,coin|etype|session|hayden_btc|tn,4321,False
5,coin|etype|session|hayden_btc|dq,4053,False
5,coin|etype|session|hayden_btc|sq,4333,False
5,coin|etype|session|hayden_btc|vq,4516,False
5,coin|etype|session|hayden_btc|rq,4362,False
5,coin|etype|session|hayden_btc|kq,4998,False
5,coin|etype|session|hayden_btc|uq,4916,False
5,coin|etype|session|hayden_btc|yd_arch,4430,False
5,coin|etype|session|hayden_btc|ob55,4535,False
5,coin|etype|session|hayden_btc|dtype,4024,False
5,coin|etype|session|hayden_btc|lean,3983,False
5,coin|etype|session|hayden_btc|scen_state,3602,False
5,coin|etype|session|hayden_btc|scen_failed,3970,False
5,coin|etype|session|btc_pi|origin,3078,False
5,coin|etype|session|btc_pi|tn,3185,False
5,coin|etype|session|btc_pi|dq,3289,False
5,coin|etype|session|btc_pi|sq,3533,False
5,coin|etype|session|btc_pi|vq,3654,False
5,coin|etype|session|btc_pi|rq,3579,False
5,coin|etype|session|btc_pi|kq,4095,False
5,coin|etype|session|btc_pi|uq,4202,False
5,coin|etype|session|btc_pi|yd_arch,3425,False
5,coin|etype|session|btc_pi|ob55,3676,False
5,coin|etype|session|btc_pi|dtype,2700,False
5,coin|etype|session|btc_pi|lean,3117,False
5,coin|etype|session|btc_pi|scen_state,2898,False
5,coin|etype|session|btc_pi|scen_failed,3063,False
5,coin|etype|session|origin|tn,3160,False
5,coin|etype|session|origin|dq,2955,False
5,coin|etype|session|origin|sq,2895,False
5,coin|etype|session|origin|vq,2790,False
5,coin|etype|session|origin|rq,2954,False
5,coin|etype|session|origin|kq,3213,False
5,coin|etype|session|origin|uq,3156,False
5,coin|etype|session|origin|yd_arch,3368,False
5,coin|etype|session|origin|ob55,3281,False
5,coin|etype|session|origin|dtype,3198,False
5,coin|etype|session|origin|lean,3084,False
5,coin|etype|session|origin|scen_state,2982,False
5,coin|etype|session|origin|scen_failed,3093,False
5,coin|etype|session|tn|dq,3831,False
5,coin|etype|session|tn|sq,4081,False
5,coin|etype|session|tn|vq,4156,False
5,coin|etype|session|tn|rq,4033,False
5,coin|etype|session|tn|kq,4580,False
5,coin|etype|session|tn|uq,4618,False
5,coin|etype|session|tn|yd_arch,4316,False
5,coin|etype|session|tn|ob55,4086,False
5,coin|etype|session|tn|dtype,3859,False
5,coin|etype|session|tn|lean,3837,False
5,coin|etype|session|tn|scen_state,3651,False
5,coin|etype|session|tn|scen_failed,3855,False
5,coin|etype|session|dq|sq,3825,False
5,coin|etype|session|dq|vq,4001,False
5,coin|etype|session|dq|rq,3849,False
5,coin|etype|session|dq|kq,3983,False
5,coin|etype|session|dq|uq,3995,False
5,coin|etype|session|dq|yd_arch,4025,False
5,coin|etype|session|dq|ob55,3679,False
5,coin|etype|session|dq|dtype,3798,False
5,coin|etype|session|dq|lean,3649,False
5,coin|etype|session|dq|scen_state,3400,False
5,coin|etype|session|dq|scen_failed,3653,False
5,coin|etype|session|sq|vq,4120,False
5,coin|etype|session|sq|rq,4113,False
5,coin|etype|session|sq|kq,4042,False
5,coin|etype|session|sq|uq,4053,False
5,coin|etype|session|sq|yd_arch,4238,False
5,coin|etype|session|sq|ob55,3813,False
5,coin|etype|session|sq|dtype,4110,False
5,coin|etype|session|sq|lean,3842,False
5,coin|etype|session|sq|scen_state,3571,False
5,coin|etype|session|sq|scen_failed,3885,False
5,coin|etype|session|vq|rq,4166,False
5,coin|etype|session|vq|kq,4167,False
5,coin|etype|session|vq|uq,4145,False
5,coin|etype|session|vq|yd_arch,4451,False
5,coin|etype|session|vq|ob55,3981,False
5,coin|etype|session|vq|dtype,4398,False
5,coin|etype|session|vq|lean,3979,False
5,coin|etype|session|vq|scen_state,3728,False
5,coin|etype|session|vq|scen_failed,4115,False
5,coin|etype|session|rq|kq,4404,False
5,coin|etype|session|rq|uq,4300,False
5,coin|etype|session|rq|yd_arch,4334,False
5,coin|etype|session|rq|ob55,4103,False
5,coin|etype|session|rq|dtype,4064,False
5,coin|etype|session|rq|lean,3911,False
5,coin|etype|session|rq|scen_state,3784,False
5,coin|etype|session|rq|scen_failed,3948,False
5,coin|etype|session|kq|uq,4592,False
5,coin|etype|session|kq|yd_arch,4918,False
5,coin|etype|session|kq|ob55,4405,False
5,coin|etype|session|kq|dtype,4623,False
5,coin|etype|session|kq|lean,4373,False
5,coin|etype|session|kq|scen_state,4020,False
5,coin|etype|session|kq|scen_failed,4427,False
5,coin|etype|session|uq|yd_arch,4889,False
5,coin|etype|session|uq|ob55,4420,False
5,coin|etype|session|uq|dtype,4846,False
5,coin|etype|session|uq|lean,4438,False
5,coin|etype|session|uq|scen_state,4057,False
5,coin|etype|session|uq|scen_failed,4542,False
5,coin|etype|session|yd_arch|ob55,4452,False
5,coin|etype|session|yd_arch|dtype,4181,False
5,coin|etype|session|yd_arch|lean,4069,False
5,coin|etype|session|yd_arch|scen_state,3671,False
5,coin|etype|session|yd_arch|scen_failed,4050,False
5,coin|etype|session|ob55|dtype,3869,False
5,coin|etype|session|ob55|lean,3950,False
5,coin|etype|session|ob55|scen_state,3714,False
5,coin|etype|session|ob55|scen_failed,3931,False
5,coin|etype|session|dtype|lean,2756,False
5,coin|etype|session|dtype|scen_state,2554,False
5,coin|etype|session|dtype|scen_failed,2709,False
5,coin|etype|session|lean|scen_state,2503,False
5,coin|etype|session|lean|scen_failed,2782,False
5,coin|etype|session|scen_state|scen_failed,2547,False
5,coin|etype|wknd|hayden|hayden_btc,2180,False
5,coin|etype|wknd|hayden|btc_pi,1673,False
5,coin|etype|wknd|hayden|origin,3241,False
5,coin|etype|wknd|hayden|tn,2760,False
5,coin|etype|wknd|hayden|dq,2695,False
5,coin|etype|wknd|hayden|sq,3009,False
5,coin|etype|wknd|hayden|vq,3040,False
5,coin|etype|wknd|hayden|rq,3400,False
5,coin|etype|wknd|hayden|kq,3396,False
5,coin|etype|wknd|hayden|uq,3619,False
5,coin|etype|wknd|hayden|yd_arch,2834,False
5,coin|etype|wknd|hayden|ob55,2858,False
5,coin|etype|wknd|hayden|dtype,2034,False
5,coin|etype|wknd|hayden|lean,2490,False
5,coin|etype|wknd|hayden|scen_state,2589,False
5,coin|etype|wknd|hayden|scen_failed,2403,False
5,coin|etype|wknd|hayden_btc|btc_pi,1706,False
5,coin|etype|wknd|hayden_btc|origin,3183,False
5,coin|etype|wknd|hayden_btc|tn,2811,False
5,coin|etype|wknd|hayden_btc|dq,2754,False
5,coin|etype|wknd|hayden_btc|sq,3073,False
5,coin|etype|wknd|hayden_btc|vq,3120,False
5,coin|etype|wknd|hayden_btc|rq,3477,False
5,coin|etype|wknd|hayden_btc|kq,3513,False
5,coin|etype|wknd|hayden_btc|uq,3700,False
5,coin|etype|wknd|hayden_btc|yd_arch,2884,False
5,coin|etype|wknd|hayden_btc|ob55,2919,False
5,coin|etype|wknd|hayden_btc|dtype,2040,False
5,coin|etype|wknd|hayden_btc|lean,2504,False
5,coin|etype|wknd|hayden_btc|scen_state,2651,False
5,coin|etype|wknd|hayden_btc|scen_failed,2407,False
5,coin|etype|wknd|btc_pi|origin,2474,False
5,coin|etype|wknd|btc_pi|tn,1596,False
5,coin|etype|wknd|btc_pi|dq,1683,False
5,coin|etype|wknd|btc_pi|sq,1826,False
5,coin|etype|wknd|btc_pi|vq,1835,False
5,coin|etype|wknd|btc_pi|rq,2038,False
5,coin|etype|wknd|btc_pi|kq,2109,False
5,coin|etype|wknd|btc_pi|uq,2183,False
5,coin|etype|wknd|btc_pi|yd_arch,1709,False
5,coin|etype|wknd|btc_pi|ob55,1963,False
5,coin|etype|wknd|btc_pi|dtype,1169,False
5,coin|etype|wknd|btc_pi|lean,1335,False
5,coin|etype|wknd|btc_pi|scen_state,1674,False
5,coin|etype|wknd|btc_pi|scen_failed,1294,False
5,coin|etype|wknd|origin|tn,2803,False
5,coin|etype|wknd|origin|dq,2604,False
5,coin|etype|wknd|origin|sq,2987,False
5,coin|etype|wknd|origin|vq,2955,False
5,coin|etype|wknd|origin|rq,3215,False
5,coin|etype|wknd|origin|kq,3328,False
5,coin|etype|wknd|origin|uq,3411,False
5,coin|etype|wknd|origin|yd_arch,3181,False
5,coin|etype|wknd|origin|ob55,3204,False
5,coin|etype|wknd|origin|dtype,2847,False
5,coin|etype|wknd|origin|lean,3036,False
5,coin|etype|wknd|origin|scen_state,2924,False
5,coin|etype|wknd|origin|scen_failed,2992,False
5,coin|etype|wknd|tn|dq,2872,False
5,coin|etype|wknd|tn|sq,3285,False
5,coin|etype|wknd|tn|vq,3306,False
5,coin|etype|wknd|tn|rq,3287,False
5,coin|etype|wknd|tn|kq,3563,False
5,coin|etype|wknd|tn|uq,3698,False
5,coin|etype|wknd|tn|yd_arch,2898,False
5,coin|etype|wknd|tn|ob55,3053,False
5,coin|etype|wknd|tn|dtype,1967,False
5,coin|etype|wknd|tn|lean,2427,False
5,coin|etype|wknd|tn|scen_state,2595,False
5,coin|etype|wknd|tn|scen_failed,2357,False
5,coin|etype|wknd|dq|sq,3188,False
5,coin|etype|wknd|dq|vq,3325,False
5,coin|etype|wknd|dq|rq,3303,False
5,coin|etype|wknd|dq|kq,3395,False
5,coin|etype|wknd|dq|uq,3473,False
5,coin|etype|wknd|dq|yd_arch,2843,False
5,coin|etype|wknd|dq|ob55,2914,False
5,coin|etype|wknd|dq|dtype,2115,False
5,coin|etype|wknd|dq|lean,2470,False
5,coin|etype|wknd|dq|scen_state,2480,False
5,coin|etype|wknd|dq|scen_failed,2406,False
5,coin|etype|wknd|sq|vq,3353,False
5,coin|etype|wknd|sq|rq,3753,False
5,coin|etype|wknd|sq|kq,3763,False
5,coin|etype|wknd|sq|uq,3918,False
5,coin|etype|wknd|sq|yd_arch,3182,False
5,coin|etype|wknd|sq|ob55,3184,False
5,coin|etype|wknd|sq|dtype,2329,False
5,coin|etype|wknd|sq|lean,2776,False
5,coin|etype|wknd|sq|scen_state,2629,False
5,coin|etype|wknd|sq|scen_failed,2711,False
5,coin|etype|wknd|vq|rq,3630,False
5,coin|etype|wknd|vq|kq,3805,False
5,coin|etype|wknd|vq|uq,3894,False
5,coin|etype|wknd|vq|yd_arch,3170,False
5,coin|etype|wknd|vq|ob55,3285,False
5,coin|etype|wknd|vq|dtype,2322,False
5,coin|etype|wknd|vq|lean,2798,False
5,coin|etype|wknd|vq|scen_state,2668,False
5,coin|etype|wknd|vq|scen_failed,2728,False
5,coin|etype|wknd|rq|kq,4134,False
5,coin|etype|wknd|rq|uq,4370,False
5,coin|etype|wknd|rq|yd_arch,3557,False
5,coin|etype|wknd|rq|ob55,3577,False
5,coin|etype|wknd|rq|dtype,2569,False
5,coin|etype|wknd|rq|lean,3061,False
5,coin|etype|wknd|rq|scen_state,2990,False
5,coin|etype|wknd|rq|scen_failed,2975,False
5,coin|etype|wknd|kq|uq,4329,False
5,coin|etype|wknd|kq|yd_arch,3614,False
5,coin|etype|wknd|kq|ob55,3785,False
5,coin|etype|wknd|kq|dtype,2670,False
5,coin|etype|wknd|kq|lean,3136,False
5,coin|etype|wknd|kq|scen_state,3012,False
5,coin|etype|wknd|kq|scen_failed,3046,False
5,coin|etype|wknd|uq|yd_arch,3751,False
5,coin|etype|wknd|uq|ob55,3740,False
5,coin|etype|wknd|uq|dtype,2791,False
5,coin|etype|wknd|uq|lean,3336,False
5,coin|etype|wknd|uq|scen_state,3147,False
5,coin|etype|wknd|uq|scen_failed,3217,False
5,coin|etype|wknd|yd_arch|ob55,3130,False
5,coin|etype|wknd|yd_arch|dtype,2152,False
5,coin|etype|wknd|yd_arch|lean,2596,False
5,coin|etype|wknd|yd_arch|scen_state,2662,False
5,coin|etype|wknd|yd_arch|scen_failed,2523,False
5,coin|etype|wknd|ob55|dtype,2300,False
5,coin|etype|wknd|ob55|lean,2536,False
5,coin|etype|wknd|ob55|scen_state,2658,False
5,coin|etype|wknd|ob55|scen_failed,2529,False
5,coin|etype|wknd|dtype|lean,1143,False
5,coin|etype|wknd|dtype|scen_state,1452,False
5,coin|etype|wknd|dtype|scen_failed,1117,False
5,coin|etype|wknd|lean|scen_state,1773,False
5,coin|etype|wknd|lean|scen_failed,1476,False
5,coin|etype|wknd|scen_state|scen_failed,1694,False
5,coin|etype|hayden|hayden_btc|btc_pi,1816,False
5,coin|etype|hayden|hayden_btc|origin,3042,False
5,coin|etype|hayden|hayden_btc|tn,2745,False
5,coin|etype|hayden|hayden_btc|dq,2515,False
5,coin|etype|hayden|hayden_btc|sq,2707,False
5,coin|etype|hayden|hayden_btc|vq,2760,False
5,coin|etype|hayden|hayden_btc|rq,3158,False
5,coin|etype|hayden|hayden_btc|kq,3135,False
5,coin|etype|hayden|hayden_btc|uq,3143,False
5,coin|etype|hayden|hayden_btc|yd_arch,2689,False
5,coin|etype|hayden|hayden_btc|ob55,2753,False
5,coin|etype|hayden|hayden_btc|dtype,2312,False
5,coin|etype|hayden|hayden_btc|lean,2513,False
